word_bw	word_ar	lemma_bw	lemma_ar	pos	stem_bw	stem_ar	gloss	root_bw	root_ar
wtrddt	وترددت	tarad~ad	تَرَدَّد	verb	tarad~ad	تَرَدَّد	and_[ARAMORPH]+be_repeated;occur_repeatedly_[ARAMORPH]+I_<verb>_[ARAMORPH]	None	None
bED	بعض	baEoD	بَعْض	noun_quant	baEoD	بَعْض	some;a_few;little;part_[CALIMA]	None	None
Al>nbA'	الأنباء	naba>	نَبَأ	noun	>anobA'	أَنْباء	the_[ARAMORPH]+news_items;reports_[ARAMORPH]	None	None
b>n	بأن	<in~	إِنّ	conj_sub	bi<in~	بِإِنّ	if_[CALIMA]	None	None
AllAEb	اللاعب	lAEib	لاعِب	noun	lAEib	لاعِب	the_[CALIMA]+player;athlete_[CALIMA]	None	None
Eqb	عقب	Euqob	عُقْب	noun	Euqob	عُقْب	consequence;aftermath;heels_[CALIMA]	None	None
mgAdrth	مغادرته	mugAdarap	مُغادَرَة	noun	mugAdar	مُغادَر	departure_[ARAMORPH]+his;its_[ARAMORPH]	None	None
jlsp	جلسة	jalosap	جَلْسَة	noun	jalos	جَلْس	session;meeting;sessions;meetings_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
AlmfAwDAt	المفاوضات	mufAwoDap	مُفاوْضَة	noun	mufAwaD	مُفاوَض	the_[CALIMA]+talks;discussions;negotiations_[CALIMA]+[fem.pl.]_[CALIMA]	None	None
mE	مع	maEa	مَعَ	noun	maE	مَع	together;something_with;with_something;at;with_[CALIMA]	None	None
AlzmAlk	الزمالك	zamAlik	زَمالِك	noun_prop	zamAlik	زَمالِك	the_[CALIMA]+Zamalek_[CALIMA]	None	None
qAm	قام	qAm	قام	verb	qAm	قام	undertake;carry_out;rise;stand;get_up;do;be_based_(on)_[CALIMA]	None	None
bAlHSwl	بالحصول	HuSuwl	حُصُول	noun	HuSuwl	حُصُول	with;by_+_the_[CALIMA]+acquisition;obtaining;occurrence;happening_[CALIMA]	None	None
Ely	علي	Ealiy	عَلِي	noun_prop	Ealiy	عَلِي	Ali_[CALIMA]	None	None
Al>wrAq	الأوراق	waraqap	وَرَقَة	noun	AawrAq	اَوراق	the_[CALIMA]+leaves;leaf;papers;waraq;paper_[CALIMA]	None	None
Alty	التي	Al~a*iy	الَّذِي	pron_rel	Al~atiy	الَّتِي	which;who;whom_[fem.sg.]_[ARAMORPH]	None	None
wqE	وقع	waqaE	وَقَع	verb	waqaE	وَقَع	fall_down;take_place;be_located_[CALIMA]+he;it_[CALIMA]	None	None
ElyhA	عليها	EalaY	عَلَى	prep	Ealay	عَلَي	on;above_[ARAMORPH]+it;them;her_[ARAMORPH]	None	None
mE	مع	maEa	مَعَ	noun	maE	مَع	together;something_with;with_something;at;with_[CALIMA]	None	None
ms}wlyh	مسئوليه	maso&uwliy~ap	مَسْؤُولِيَّة	noun	maso}uwliy~	مَسْئُولِيّ	responsibility_[ARAMORPH]+[fem.sg.]_[ARAMORPH]	None	None
why	وهي	hiy~a	هِيَّ	pron	hiy~a	هِيَّ	and_[CALIMA]+it;they;she_[CALIMA]	None	None
AwrAq	اوراق	waraqap	وَرَقَة	noun	AawrAq	اَوراق	leaves;leaf;papers;waraq;paper_[CALIMA]	None	None
EAdyp	عادية	EAdiy	عادِي	adj	EAdiy~	عادِيّ	aggressive;hostile_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
mn	من	man	مَن	pron_interrog	man	مَن	who;whom_[ARAMORPH]	None	None
DmnhA	ضمنها	Daman	ضَمَن	verb	Daman	ضَمَن	guarantee;insure_[CALIMA]+he;it_+_it;them;her_[CALIMA]	None	None
Alwrqp	الورقة	waraqap	وَرَقَة	noun	waraq	وَرَق	the_[CALIMA]+leaves;leaf;papers;waraq;paper_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
Alty	التي	Al~a*iy	الَّذِي	pron_rel	Al~atiy	الَّتِي	which;who;whom_[fem.sg.]_[ARAMORPH]	None	None
wqEhA	وقعها	waqaE	وَقَع	verb	waqaE	وَقَع	fall_down;take_place;be_located_[CALIMA]+he;it_+_it;them;her_[CALIMA]	None	None
Ely	علي	Ealiy	عَلِي	noun_prop	Ealiy	عَلِي	Ali_[CALIMA]	None	None
byAD	بياض	bayAD	بَياض	noun	bayAD	بَياض	whiteness_[CALIMA]	None	None
wAl>stgnA'	والأستغناء	{isotigonA'	ٱِسْتِغْناء	noun	{isotigonA'	ٱِسْتِغْناء	and_+_the_[ARAMORPH]+dispensing_with;renunciation_[ARAMORPH]	None	None
AlxAS	الخاص	xAS~	خاصّ	adj	xAS~	خاصّ	the_[CALIMA]+special;specific;private;exclusive_[CALIMA]	None	None
bh	به	bi	بِ	prep	buh	بُه	with;by;him;them;her_[CALIMA]	None	None
bEdmA	بعدما	baEod	بَعْد	noun	baEodamA	بَعْدَما	after_[ARAMORPH]	None	None
rfD	رفض	rafoD	رَفْض	noun	rafoD	رَفْض	rejection;refusal_[CALIMA]	None	None
xlAl	خلال	xilAl	خِلال	noun	xilAl	خِلال	during;through;(by)_means_(of);via_[CALIMA]	None	None
Aljlsp	الجلسة	jalosap	جَلْسَة	noun	jalos	جَلْس	the_[CALIMA]+session;meeting;sessions;meetings_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
AltwqyE	التوقيع	tawoqiyE	تَوْقِيع	noun	tawoqiyE	تَوْقِيع	the_[ARAMORPH]+signing_[ARAMORPH]	None	None
Ely	علي	Ealiy	عَلِي	noun_prop	Ealiy	عَلِي	Ali_[CALIMA]	None	None
Al>rbE	الأربع	AarobaE	اَرْبَع	noun_num	AarobaE	اَرْبَع	the_[CALIMA]+four_[CALIMA]	None	None
nsx	نسخ	nusoxap	نُسْخَة	noun	nusax	نُسَخ	copies_[ARAMORPH]	None	None
mn	من	man	مَن	pron_interrog	man	مَن	who;whom_[ARAMORPH]	None	None
AlEqd	العقد	Eaqod	عَقْد	noun	Eaqod	عَقْد	the_[CALIMA]+holding;concluding;convening;contract;agreement;contracts;agreements;decade_[CALIMA]	None	None
Aljdyd	الجديد	jidiyd	جِدِيد	adj	jidiyd	جِدِيد	the_[CALIMA]+new_[CALIMA]	None	None
wAlrsmy	والرسمي	rasomiy	رَسْمِي	adj	rasomiy	رَسْمِي	and_+_the_[CALIMA]+official_[CALIMA]	None	None
Al*y	الذي	Al~a*iy	الَّذِي	pron_rel	Al~a*iy	الَّذِي	which;who;whom_[ARAMORPH]	None	None
yEtrf	يعترف	AiEotaraf	اِعْتَرَف	verb	Eotarif	عْتَرِف	he;it_[CALIMA]+confess;admit;recognize;acknowledge_[CALIMA]	None	None
bh	به	bi	بِ	prep	buh	بُه	with;by;him;them;her_[CALIMA]	None	None
AtHAd	اتحاد	Ait~iHAd	اِتِّحاد	noun	Ait~iHAd	اِتِّحاد	union_[CALIMA]	None	None
Alkrp	الكرة	kurap	كُرَة	noun	kur	كُر	the_[CALIMA]+ball;globe;sphere;balls;globes;spheres;soccer;football_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
w<n	وإن	<in~	إِنّ	conj_sub	<in~	إِنّ	and_[CALIMA]+if_[CALIMA]	None	None
kAn	كان	kAn	كان	verb	kAn	كان	be;was;were_[CALIMA]	None	None
HArs	حارس	HAris	حارِس	noun	HAris	حارِس	vigilant;sentry;guard;keeper;goal-keeper;guards;sentries;guardians_[CALIMA]	None	None
AlzmAlk	الزمالك	zamAlik	زَمالِك	noun_prop	zamAlik	زَمالِك	the_[CALIMA]+Zamalek_[CALIMA]	None	None
qAl	قال	qAl	قال	verb	qAl	قال	said;say;be_said;(for_example)_[CALIMA]+he;it_[CALIMA]	None	None
rwAyp	رواية	riwAyap	رِوايَة	noun	riwAy	رِواي	story;novel;stories;novels;report;account_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
mvyrp	مثيرة	muviyr	مُثِير	noun	muviyr	مُثِير	influential;provocative_[ARAMORPH]+[fem.sg.]_[ARAMORPH]	None	None
why	وهي	hiy~a	هِيَّ	pron	hiy~a	هِيَّ	and_[CALIMA]+it;they;she_[CALIMA]	None	None
An	ان	<in~	إِنّ	conj_sub	<in~	إِنّ	if_[CALIMA]	None	None
hAny	هاني	hAniy	هانِي	noun_prop	hAniy	هانِي	Hani_[CALIMA]	None	None
sEyd	سعيد	saEiyd	سَعِيد	noun_prop	saEiyd	سَعِيد	Said;Saeed_[CALIMA]	None	None
wbED	وبعض	baEoD	بَعْض	noun_quant	baEoD	بَعْض	and_[CALIMA]+some;a_few;little;part_[CALIMA]	None	None
ASdqA}h	اصدقائه	Sadiyq	صَدِيق	noun	>aSodiqA}	أَصْدِقائ	friends_[ARAMORPH]+its;his_[ARAMORPH]	None	None
<stwlwA	إستولوا	{isotawolaY	ٱِسْتَوْلَى	verb	{isotawol	ٱِسْتَوْل	overpower;capture_[ARAMORPH]+they_<verb>_[ARAMORPH]	None	None
Ely	علي	Ealiy	عَلِي	noun_prop	Ealiy	عَلِي	Ali_[CALIMA]	None	None
AlEqwd	العقود	Eaqod	عَقْد	noun	Euquwd	عُقُود	the_[CALIMA]+holding;concluding;convening;contract;agreement;contracts;agreements;decade_[CALIMA]	None	None
mnh	منه	min	مِن	prep	min	مِن	from_[ARAMORPH]+it;him_[ARAMORPH]	None	None
bAlqwp	بالقوة	quw~ap	قُوَّة	noun	quw~	قُوّ	with;by_+_the_[CALIMA]+power;strength;force;violence;armed_forces;forces_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
bEdmA	بعدما	baEod	بَعْد	noun	baEodamA	بَعْدَما	after_[ARAMORPH]	None	None
hddwh	هددوه	had~ad	هَدَّد	verb	had~ad	هَدَّد	threaten;intimidate;menace_[ARAMORPH]+they_<verb>_it;him_[ARAMORPH]	None	None
bmA'	بماء	mA'	ماء	noun	mA'	ماء	with;by_[CALIMA]+water;waters_[CALIMA]	None	None
AlnAr	النار	nAr	نار	noun	nAr	نار	the_[CALIMA]+fire;shooting;burning;fires_[CALIMA]	None	None
wqtlh	وقتله	qatal	قَتَل	verb	qatal	قَتَل	and_[CALIMA]+kill;be_killed_[CALIMA]+he;it_+_it;him_[CALIMA]	None	None
fslmhA	فسلمها	slmhA	سلمها	noun_prop	slmhA	سلمها	NO_ANALYSIS_[ARAMORPH]	None	None
lhm	لهم	li	لِ	prep	luhum	لُهُم	to;him_(it;he_has);them;her_(it;she_has;they_have);for_[CALIMA]	None	None
AvnA'	اثناء	>avonA'a	أَثْناءَ	noun	>avonA'a	أَثْناءَ	during_[ARAMORPH]	None	None
syrh	سيره	siyrap	سِيرَة	noun	siyr	سِير	biography;epic;biographies_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
bsyArth	بسيارته	say~Arap	سَيّارَة	noun	say~Ar	سَيّار	with;by_[CALIMA]+car;automobile;vehicle;cars;automobiles;vehicles_[CALIMA]+[fem.sg.]_+_his;its_[CALIMA]	None	None
fy	في	fiy	فِي	abbrev	fiy	فِي	V._[ARAMORPH]	None	None
Tryq	طريق	Tariyq	طَرِيق	noun	Tariyq	طَرِيق	road;way;roads;ways;means;methods_[CALIMA]	None	None
mdynp	مدينة	madiynap	مَدِينَة	noun	madiyn	مَدِين	city;cities_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
6	6	6	6	digit	6	6	6	None	None
>ktwbr	أكتوبر	>ukotawbar	أُكْتَوبَر	noun	>ukotawbar	أُكْتَوبَر	TBA_[CALIMA]	None	None
EndmA	عندما	Eanodam	عَنْدَم	noun	Eanodam	عَنْدَم	brazilwood;red_dye_[ARAMORPH]+[acc.indef.]_[ARAMORPH]	None	None
AEtrDwA	اعترضوا	{iEotaraD	ٱِعْتَرَض	verb	{iEotaraD	ٱِعْتَرَض	object_to;be_opposed_to;be_inserted_in_[ARAMORPH]+they_<verb>_[ARAMORPH]	None	None
Tryqh	طريقه	Tariyqap	طَرِيقَة	noun	Tariyq	طَرِيق	method;procedure;methods;manners_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
bsyArp	بسيارة	say~Arap	سَيّارَة	noun	say~Ar	سَيّار	with;by_[CALIMA]+car;automobile;vehicle;cars;automobiles;vehicles_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
jyb	جيب	jayb	جَيب	noun	jayb	جَيب	pocket;purse;sine;pockets;cavities_[CALIMA]	None	None
wqAm	وقام	qAm	قام	verb	qAm	قام	and_[CALIMA]+undertake;carry_out;rise;stand;get_up;do;be_based_(on)_[CALIMA]	None	None
btHryr	بتحرير	taHoriyr	تَحْرِير	noun_prop	taHoriyr	تَحْرِير	with;by_[CALIMA]+Tahrir;Tahryr;Tahrir_Square_[CALIMA]	None	None
mHDr	محضر	maHoDar	مَحْضَر	noun	maHoDar	مَحْضَر	attendance;report;minutes;reports_[CALIMA]	None	None
fy	في	fiy	فِي	abbrev	fiy	فِي	V._[ARAMORPH]	None	None
qsm	قسم	qisom	قِسْم	noun	qisam	قِسَم	portions_[ARAMORPH]	None	None
Al$rTp	الشرطة	$uroTap	شُرْطَة	noun	$uroT	شُرْط	the_[CALIMA]+police_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
bAlwAqEp	بالواقعة	wAqiE	واقِع	noun	wAqiE	واقِع	with;by_+_the_[CALIMA]+fact;reality;actual_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
zmAlk	زمالك	zamAlik	زَمالِك	noun_prop	zamAlik	زَمالِك	Zamalek_[ARAMORPH]	None	None
tY	تى	tiy	تِي	abbrev	tiy	تِي	T._[ARAMORPH]	None	None
fY	فى	fiy	فِي	abbrev	fiy	فِي	V._[ARAMORPH]	None	None
hjS	هجص	hajaS	هَجَص	verb	hajaS	هَجَص	mischief;horseplay;nuisance_[CALIMA]+he;it_[CALIMA]	None	None
tY	تى	tiy	تِي	abbrev	tiy	تِي	T._[ARAMORPH]	None	None
fY	فى	fiy	فِي	abbrev	fiy	فِي	V._[ARAMORPH]	None	None
lmA	لما	lam~A	لَمّا	conj_sub	lam~A	لَمّا	as;when_[CALIMA]	None	None
Asm	اسم	Aisom	اِسْم	noun	<isom	إِسْم	name;names_[CALIMA]	None	None
ly	لي	li	لِ	prep	liya	لِيَ	to;for_+_me_(I_have)_[ARAMORPH]	None	None
ly	لي	li	لِ	prep	liya	لِيَ	to;for_+_me_(I_have)_[ARAMORPH]	None	None
yktr	يكتر	>akovar	أَكْثَر	verb	kovir	كْثِر	he;it_[CALIMA]+increase;do_frequently;be_increased;be_done_frequently_[CALIMA]	None	None
fy	في	fiy	فِي	abbrev	fiy	فِي	V._[ARAMORPH]	None	None
Albld	البلد	balad	بَلَد	noun	balad	بَلَد	the_[CALIMA]+country;countries_[CALIMA]	None	None
EndY	عندى	Einod	عِنْد	noun	Einoda	عِنْدَ	with;at_[CALIMA]+my_[CALIMA]	None	None
bs	بس	bas~	بَسّ	interj	bas~	بَسّ	hush_[CALIMA]	None	None
mAynfE$	ماينفعش	nafaE	نَفَع	verb	nofaE	نْفَع	not_+_he;it_[CALIMA]+be_useful_to;be_advantageous_to_[CALIMA]+not_[CALIMA]	None	None
AHThA	احطها	HaT~	حَطّ	verb	HuT~	حُطّ	I_[CALIMA]+descend;land;set_down;lower_[CALIMA]+it;them;her_[CALIMA]	None	None
fY	فى	fiy	فِي	abbrev	fiy	فِي	V._[ARAMORPH]	None	None
AlmntdY	المنتدى	munotadaY	مُنْتَدَى	noun	munotadaY	مُنْتَدَى	the_[CALIMA]+conference;fair;assembly;conferences;fairs;assemblies;assembly_room;gathering_place_[CALIMA]	None	None
AlmSrY	المصرى	maSoriy	مَصْرِي	adj	maSoriy	مَصْرِي	the_[CALIMA]+egyptians;Egyptian_[CALIMA]	None	None
AldnyA	الدنيا	dunoyA	دُنْيا	noun	dunoyA	دُنْيا	the_[CALIMA]+world;worlds_[CALIMA]	None	None
fy	في	fiy	فِي	abbrev	fiy	فِي	V._[ARAMORPH]	None	None
yA	يا	yA	يا	part_voc	yA	يا	O;oh_[CALIMA]	None	None
AdyhA	اديها	Aid~aY	اِدَّى	verb	<id~iy	إِدِّي	condemn;borrow;bring;gie;take;give_[CALIMA]+you_+_it;them;her_[CALIMA]	None	None
myp	مية	miy~ap	مِيَّة	noun_num	miy~	مِيّ	hundred;one_hundred_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
tdyk	تديك	Aid~aY	اِدَّى	verb	d~iy	دِّي	it;they;she_[CALIMA]+condemn;borrow;bring;gie;take;give_[CALIMA]+you_[CALIMA]	None	None
lzqp	لزقة	lazoqap	لَزْقَة	noun	lazoq	لَزْق	plaster;compress_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
AdyhA	اديها	Aid~aY	اِدَّى	verb	<id~iy	إِدِّي	condemn;borrow;bring;gie;take;give_[CALIMA]+you_+_it;them;her_[CALIMA]	None	None
hwA	هوا	huw~a	هُوَّ	pron	huw~a	هُوَّ	it;he;an_improper_way;its;the_self_same;emphatic_pronoun_of_the_3rd_person;emphasizing_a_preceding_noun;emphasizing_a_preceding_suffix_[CALIMA]	None	None
tdyk	تديك	Aid~aY	اِدَّى	verb	d~iy	دِّي	it;they;she_[CALIMA]+condemn;borrow;bring;gie;take;give_[CALIMA]+you_[CALIMA]	None	None
trAwp	تراوة	trAwh	تراوه	noun_prop	trAwh	تراوه	NO_ANALYSIS_[ARAMORPH]	None	None
$krAF	شكراً	$ukor	شُكْر	noun	$ukor	شُكْر	thankfulness;thanks;thank_you_[CALIMA]+[acc.indef.]_[CALIMA]	None	None
ElY	على	EalaY	عَلَى	prep	EalaY	عَلَى	on;above_[CALIMA]	None	None
Alxbr	الخبر	xabar	خَبَر	noun	xabar	خَبَر	the_[CALIMA]+news;report;reports_[CALIMA]	None	None
w	و	wa	وَ	conj	wa	وَ	and_[CALIMA]	None	None
Alxbr	الخبر	xabar	خَبَر	noun	xabar	خَبَر	the_[CALIMA]+news;report;reports_[CALIMA]	None	None
>Zn	أظن	Zan~	ظَنّ	verb	Zun~	ظُنّ	I_[CALIMA]+think;believe;presume_[CALIMA]	None	None
Anh	انه	<in~	إِنّ	conj_sub	<in~uh	إِنُّه	if_[CALIMA]	None	None
SHyH	صحيح	SaHiyH	صَحِيح	adj	SaHiyH	صَحِيح	true;correct;really;truly;yes;right;healthy;in_good_health_[CALIMA]	None	None
w	و	wa	وَ	conj	wa	وَ	and_[CALIMA]	None	None
bAltwfyq	بالتوفيق	tawfiyq	تَوفِيق	noun	tawfiyq	تَوفِيق	with;by_+_the_[CALIMA]+success;successful_outcome;conformation_[CALIMA]	None	None
lklA	لكلا	lklA	لكلا	noun_prop	lklA	لكلا	NO_ANALYSIS_[ARAMORPH]	None	None
Alfryqyn	الفريقين	fariyq	فَرِيق	noun	fariyq	فَرِيق	the_[ARAMORPH]+team;band_[ARAMORPH]+two_[ARAMORPH]	None	None
w	و	wa	وَ	conj	wa	وَ	and_[CALIMA]	None	None
AHnA	احنا	AiHonA	اِحْنا	pron	AiHonA	اِحْنا	we;us_[CALIMA]	None	None
b<ntZAr	بإنتظار	{inotiZAr	ٱِنْتِظار	noun	{inotiZAr	ٱِنْتِظار	by;with_[ARAMORPH]+waiting;anticipating_[ARAMORPH]	None	None
AxbAr	اخبار	xabar	خَبَر	noun	>axobAr	أَخْبار	news;reports_[ARAMORPH]	None	None
Adq	ادق	>adaq~	أَدَقّ	adj_comp	>adaq~	أَدَقّ	more;most_accurate;precise_[CALIMA]	None	None
AhlAwy	اهلاوي	AaholAwiy	اَهْلاوِي	adj	AaholAwiy	اَهْلاوِي	belong_Al_AHLY_team;fromthe_Ahly;Ahliy_supporter;Ahli_sports_club;of_[CALIMA]	None	None
jdyd	جديد	jidiyd	جِدِيد	adj	jidiyd	جِدِيد	new_[CALIMA]	None	None
wllAbd	وللابد	>abad	أَبَد	noun	>abad	أَبَد	and_+_to;for_+_the_[ARAMORPH]+eternity;all_time;forever_[ARAMORPH]	None	None
TbEA	طبعا	TaboE	طَبْع	noun	TaboE	طَبْع	temperament;naturally;of_course;printing_[CALIMA]+[acc.indef.]_[CALIMA]	None	None
tmAm	تمام	tamAm	تَمام	adj	tamAm	تَمام	exact;complete;exactly;completely_[CALIMA]	None	None
jdA	جدا	jid~	جِدّ	noun	jid	جِد	seriousness;earnestness;very;much_[CALIMA]+[acc.indef.]_[CALIMA]	None	None
HtY	حتى	Hat~aY	حَتَّى	prep	Hat~aY	حَتَّى	until;up_to_[CALIMA]	None	None
Am$Y	امشى	ma$aY	مَشَى	verb	Aimo$iy	اِمْشِي	walk;proceed_[CALIMA]+you_[CALIMA]	None	None
kdh	كده	kidah	كِدَه	noun	kidap	كِدَة	this;after_all_that_time;in_this_way;approximately;like_that;as_such;that;like_[CALIMA]	None	None
w$wf	وشوف	$Af	شاف	verb	$uwf	شُوف	and_[CALIMA]+look_[CALIMA]+you_[CALIMA]	None	None
An	ان	<in~	إِنّ	conj_sub	<in~	إِنّ	if_[CALIMA]	None	None
$A'	شاء	$A'	شاء	verb	$A'	شاء	want;desire;wish_[CALIMA]+he;it_[CALIMA]	None	None
Allh	الله	All~ah	اللَّه	noun_prop	All~ah	اللَّه	TBA_[CALIMA]	None	None
Amyr	امير	>amiyr	أَمِير	noun	>amiyr	أَمِير	Emir;Emirs;prince;princes_[CALIMA]	None	None
Ebd	عبد	Eabod	عَبْد	noun_prop	Eabod	عَبْد	Abd_[CALIMA]	None	None
AlHmyd	الحميد	Hmyd	حميد	noun_prop	Hmyd	حميد	NO_ANALYSIS_[ARAMORPH]	None	None
hykwn	هيكون	kAn	كان	verb	kuwn	كُون	will_+_he;it_[CALIMA]+be;was;were_[CALIMA]	None	None
Dyf	ضيف	Dayf	ضَيف	noun	Dayf	ضَيف	guest;visitor;guests;visitors_[CALIMA]	None	None
$rf	شرف	$araf	شَرَف	noun	$araf	شَرَف	honor;distinction_[CALIMA]	None	None
fY	فى	fiy	فِي	abbrev	fiy	فِي	V._[ARAMORPH]	None	None
AlslAm	السلام	salAm	سَلام	noun	salAm	سَلام	the_[CALIMA]+peace;greeting;salute;salutation;greetings;salutations;anthem;song_[CALIMA]	None	None
Elykm	عليكم	EalaY	عَلَى	prep	Ealaykum	عَلَيكُم	on;above_[CALIMA]	None	None
wrHmh	ورحمه	raHomap	رَحْمَة	noun	raHom	رَحْم	and_[CALIMA]+compassion;mercy_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
Allh	الله	All~ah	اللَّه	noun_prop	All~ah	اللَّه	TBA_[CALIMA]	None	None
wbrkAth	وبركاته	barakap	بَرَكَة	noun	barak	بَرَك	and_[ARAMORPH]+blessings_[ARAMORPH]+[fem.pl.]_its;his_[ARAMORPH]	None	None
klnA	كلنا	kul~	كُلّ	noun_quant	kul~	كُلّ	all;entire;every;whole_[CALIMA]+our_[CALIMA]	None	None
yElm	يعلم	Eilim	عِلِم	verb	Eolam	عْلَم	he;it_[CALIMA]+know;find_out_[CALIMA]	None	None
mA	ما	mA	ما	part	mA	ما	[no_gloss]_[CALIMA]	None	None
Hdv	حدث	Had~iv	حَدِّث	verb	Had~iv	حَدِّث	tell;speak;discuss;talk_to;happen;take_place;occur;flow_[CALIMA]+you_[CALIMA]	None	None
fY	فى	fiy	فِي	abbrev	fiy	فِي	V._[ARAMORPH]	None	None
mbArAp	مباراة	mubArAp	مُباراة	noun	mubArAp	مُباراة	match;game;competition;matches;games;competitions_[CALIMA]	None	None
AlAhlY	الاهلى	>aholiy~	أَهْلِيّ	noun_prop	>aholiy~	أَهْلِيّ	the_[CALIMA]+Ahly;Ahli_[ARAMORPH]	None	None
wAltrjY	والترجى	taraj~iy	تَرَجِّي	noun	taraj~iy	تَرَجِّي	and_+_the_[ARAMORPH]+hope;expectation;request_[ARAMORPH]	None	None
mn	من	man	مَن	pron_interrog	man	مَن	who;whom_[ARAMORPH]	None	None
AHdAv	احداث	Hadav	حَدَث	noun	>aHodAv	أَحْداث	incident;event;events_[CALIMA]	None	None
wxASp	وخاصة	xAS~	خاصّ	adj	xAS~	خاصّ	and_[ARAMORPH]+special;specific_[ARAMORPH]+[fem.sg.]_[ARAMORPH]	None	None
Alm$klp	المشكلة	mu$okilap	مُشْكِلَة	noun	mu$okil	مُشْكِل	the_[CALIMA]+problem;issue;problems;issues;inconveniences_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
AltY	التى	Al~a*iy	الَّذِي	pron_rel	Al~atiy	الَّتِي	which;who;whom_[fem.sg.]_[ARAMORPH]	None	None
Hdvt	حدثت	Hadav	حَدَث	verb	Hadav	حَدَث	happen;take_place_[ARAMORPH]+it;they;she_<verb>_[ARAMORPH]	None	None
mn	من	man	مَن	pron_interrog	man	مَن	who;whom_[ARAMORPH]	None	None
jmAhyr	جماهير	jumohuwr	جُمْهُور	noun	jamAhiyr	جَماهِير	masses_[ARAMORPH]	None	None
AltrjY	الترجى	trjy	ترجي	noun_prop	trjy	ترجي	NO_ANALYSIS_[ARAMORPH]	None	None
wllHq	وللحق	Haq~	حَقّ	noun	Haq~	حَقّ	and_+_to;for_+_the_[ARAMORPH]+truth;right_[ARAMORPH]	None	None
Aqwl	اقول	qAl	قال	verb	quwl	قُول	I_[CALIMA]+said;say;be_said;(for_example)_[CALIMA]	None	None
HtY	حتى	Hat~aY	حَتَّى	prep	Hat~aY	حَتَّى	until;up_to_[CALIMA]	None	None
AlAn	الان	Al|n	الآن	adv	Al|n	الآن	now_[CALIMA]	None	None
lA	لا	lA	لا	interj	lA	لا	no_[CALIMA]	None	None
AElm	اعلم	>aEolam	أَعْلَم	adj_comp	>aEolam	أَعْلَم	more;most_knowledgeable_[CALIMA]	None	None
mn	من	man	مَن	pron_interrog	man	مَن	who;whom_[ARAMORPH]	None	None
AlZAlm	الظالم	ZAlim	ظالِم	adj	ZAlim	ظالِم	the_[CALIMA]+oppressive;tyrannical_[CALIMA]	None	None
wmn	ومن	man	مَن	pron_interrog	man	مَن	and_[ARAMORPH]+who;whom_[ARAMORPH]	None	None
AlmZlwm	المظلوم	maZoluwm	مَظْلُوم	adj	maZoluwm	مَظْلُوم	the_[CALIMA]+oppressed;treated_unjustly_[CALIMA]	None	None
wlkn	ولكن	lakin	لَكِن	conj	lakin	لَكِن	and_[CALIMA]+Rather;even;but;yet;however;but_rather_[CALIMA]	None	None
hl	هل	hal	هَل	part_interrog	hal	هَل	do?;is?_[CALIMA]	None	None
h*h	هذه	h`*A	هٰذا	pron_dem	h`*ihi	هٰذِهِ	this;these_[ARAMORPH]	None	None
AlAHdAv	الاحداث	Hadav	حَدَث	noun	>aHodAv	أَحْداث	the_[CALIMA]+incident;event;events_[CALIMA]	None	None
tstHq	تستحق	AisotaHaq~	اِسْتَحَقّ	verb	sotaHaq	سْتَحَق	you_[CALIMA]+deserve;merit_[CALIMA]	None	None
An	ان	<in~	إِنّ	conj_sub	<in~	إِنّ	if_[CALIMA]	None	None
yqwm	يقوم	qAm	قام	verb	quwm	قُوم	he;it_[CALIMA]+undertake;carry_out;rise;stand;get_up;do;be_based_(on)_[CALIMA]	None	None
EDw	عضو	EuDow	عُضْو	noun	EuDow	عُضْو	member;members;organ;organs_[CALIMA]	None	None
mSrY	مصرى	maSoriy	مَصْرِي	adj	maSoriy	مَصْرِي	egyptians;Egyptian_[CALIMA]	None	None
bktAbp	بكتابة	kitAbap	كِتابَة	noun	kitAb	كِتاب	with;by_[CALIMA]+writing;essay;piece_of_writing;writings;essays_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
mwDwE	موضوع	mawoDuwE	مَوْضُوع	noun	mawoDuwE	مَوْضُوع	subject;theme;issue_[ARAMORPH]	None	None
fY	فى	fiy	فِي	abbrev	fiy	فِي	V._[ARAMORPH]	None	None
