word_bw	word_ar	lemma_bw	lemma_ar	pos	stem_bw	stem_ar	gloss	root_bw	root_ar
Ely	علي	EalaY	عَلَى	prep	EalaY	عَلَى	on;above_[CALIMA]	None	None
Al>wrAq	الأوراق	waraqap	وَرَقَة	noun	AawrAq	اَوراق	the_[CALIMA]+leaves;leaf;papers;waraq;paper_[CALIMA]	None	None
Alty	التي	Ail~atiy	اِلَّتِي	pron_rel	Al~atiy	الَّتِي	which;who;whom_[masc.sg.];with;as;to;whom_[fem.sg.];whom_[du.]_[CALIMA]	None	None
wqE	وقع	wiqiE	وِقِع	verb	wiqiE	وِقِع	be_located;take_place;fall_down_[CALIMA]+he;it_[CALIMA]	None	None
ElyhA	عليها	EalaY	عَلَى	prep	EalayhA	عَلَيها	on;above_[CALIMA]	None	None
mE	مع	maEa	مَعَ	noun	maE	مَع	together;something_with;with_something;at;with_[CALIMA]	None	None
ms}wlyh	مسئوليه	maso&uwl	مَسْؤُول	adj	maso}uwl	مَسْئُول	responsible;dependable_[ARAMORPH]+his;its_two_[ARAMORPH]	None	None
why	وهي	hiy~a	هِيَّ	pron	hiy~a	هِيَّ	and_[CALIMA]+it;they;she_[CALIMA]	None	None
AwrAq	اوراق	waraqap	وَرَقَة	noun	AawrAq	اَوراق	leaves;leaf;papers;waraq;paper_[CALIMA]	None	None
EAdyp	عادية	EAdiy~	عادِيّ	adj	EAdiy~	عادِيّ	ordinary;regular;normal_[ARAMORPH]+[fem.sg.]_[ARAMORPH]	None	None
mn	من	min	مِن	prep	min	مِن	from_[CALIMA]	None	None
DmnhA	ضمنها	Daman	ضَمَن	verb	Daman	ضَمَن	guarantee;insure_[CALIMA]+he;it_+_it;them;her_[CALIMA]	None	None
Alwrqp	الورقة	waraqap	وَرَقَة	noun	waraq	وَرَق	the_[CALIMA]+leaves;leaf;papers;waraq;paper_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
Alty	التي	Ail~atiy	اِلَّتِي	pron_rel	Al~atiy	الَّتِي	which;who;whom_[masc.sg.];with;as;to;whom_[fem.sg.];whom_[du.]_[CALIMA]	None	None
wqEhA	وقعها	waqaE	وَقَع	verb	waqaE	وَقَع	fall_down;take_place;be_located_[CALIMA]+he;it_+_it;them;her_[CALIMA]	None	None
Ely	علي	EalaY	عَلَى	prep	EalaY	عَلَى	on;above_[CALIMA]	None	None
byAD	بياض	bayAD	بَياض	noun	bayAD	بَياض	whiteness_[CALIMA]	None	None
wAl>stgnA'	والأستغناء	{isotigonA'	ٱِسْتِغْناء	noun	{isotigonA'	ٱِسْتِغْناء	and_+_the_[ARAMORPH]+dispensing_with;renunciation_[ARAMORPH]	None	None
AlxAS	الخاص	xAS~	خاصّ	adj	xAS~	خاصّ	the_[CALIMA]+special;specific;private;exclusive_[CALIMA]	None	None
bh	به	bi	بِ	prep	buh	بُه	with;by;him;them;her_[CALIMA]	None	None
bEdmA	بعدما	baEod	بَعْد	noun	baEodamA	بَعْدَما	after_[ARAMORPH]	None	None
rfD	رفض	rafaD	رَفَض	verb	rafaD	رَفَض	reject;refuse;be_rejected;be_refused_[CALIMA]+he;it_[CALIMA]	None	None
xlAl	خلال	xilAl	خِلال	noun	xilAl	خِلال	during;through;(by)_means_(of);via_[CALIMA]	None	None
Aljlsp	الجلسة	jalosap	جَلْسَة	noun	jalos	جَلْس	the_[CALIMA]+session;meeting;sessions;meetings_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
AltwqyE	التوقيع	tawqiyE	تَوقِيع	noun	tawqiyE	تَوقِيع	the_[CALIMA]+signing;signature;signatures_[CALIMA]	None	None
Ely	علي	EalaY	عَلَى	prep	EalaY	عَلَى	on;above_[CALIMA]	None	None
Al>rbE	الأربع	AarobaE	اَرْبَع	noun_num	AarobaE	اَرْبَع	the_[CALIMA]+four_[CALIMA]	None	None
nsx	نسخ	nusoxap	نُسْخَة	noun	nusax	نُسَخ	copies_[ARAMORPH]	None	None
mn	من	min	مِن	prep	min	مِن	from_[CALIMA]	None	None
AlEqd	العقد	Eaqod	عَقْد	noun	Eaqod	عَقْد	the_[CALIMA]+holding;concluding;convening;contract;agreement;contracts;agreements;decade_[CALIMA]	None	None
Aljdyd	الجديد	jadiyd	جَدِيد	adj	jadiyd	جَدِيد	the_[CALIMA]+new;modern_[CALIMA]	None	None
wAlrsmy	والرسمي	rasomiy	رَسْمِي	adj	rasomiy	رَسْمِي	while_+_the_[CALIMA]+official_[CALIMA]	None	None
Al*y	الذي	Ail~a*iy	اِلَّذِي	pron_rel	Al~a*iy	الَّذِي	which;who;whom_[masc.sg.];with;as;to;whom_[fem.sg.];whom_[du.]_[CALIMA]	None	None
yEtrf	يعترف	AiEotaraf	اِعْتَرَف	verb	Eotirif	عْتِرِف	he;it_[CALIMA]+confess;admit;recognize;acknowledge_[CALIMA]	None	None
bh	به	bi	بِ	prep	buh	بُه	with;by;him;them;her_[CALIMA]	None	None
AtHAd	اتحاد	Ait~iHAd	اِتِّحاد	noun	Ait~iHAd	اِتِّحاد	union_[CALIMA]	None	None
Alkrp	الكرة	kurap	كُرَة	noun	kur	كُر	the_[CALIMA]+ball;globe;sphere;balls;globes;spheres;soccer;football_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
w<n	وإن	<in	إِن	conj_sub	<in	إِن	and_[CALIMA]+Although;(even)_though;even_if;despite;in_spite_of_the_fact_that;verily;truly_[CALIMA]	None	None
kAn	كان	kAn	كان	verb	kAn	كان	be;was;were_[CALIMA]+he;it_[CALIMA]	None	None
HArs	حارس	HAris	حارِس	noun	HAris	حارِس	vigilant;sentry;guard;keeper;goal-keeper;guards;sentries;guardians_[CALIMA]	None	None
AlzmAlk	الزمالك	zamAlik	زَمالِك	noun_prop	zamAlik	زَمالِك	the_[CALIMA]+Zamalek_[CALIMA]	None	None
qAl	قال	qAl	قال	verb	qAl	قال	said;say;be_said;(for_example)_[CALIMA]+he;it_[CALIMA]	None	None
rwAyp	رواية	riwAyap	رِوايَة	noun	riwAy	رِواي	story;novel;stories;novels;report;account_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
mvyrp	مثيرة	muviyr	مُثِير	noun	muviyr	مُثِير	influential;provocative_[ARAMORPH]+[fem.sg.]_[ARAMORPH]	None	None
why	وهي	hiy~a	هِيَّ	pron	hiy~a	هِيَّ	and_[CALIMA]+it;they;she_[CALIMA]	None	None
An	ان	<in~	إِنّ	conj_sub	<in~	إِنّ	if_[CALIMA]	None	None
hAny	هاني	hAniy	هانِي	noun_prop	hAniy	هانِي	Hani_[CALIMA]	None	None
sEyd	سعيد	saEiyd	سَعِيد	noun_prop	saEiyd	سَعِيد	Said;Saeed_[CALIMA]	None	None
wbED	وبعض	baEoD	بَعْض	noun_quant	baEoD	بَعْض	and_[CALIMA]+some;a_few;little;part_[CALIMA]	None	None
ASdqA}h	اصدقائه	Sadiyq	صَدِيق	noun	>aSodiqA}	أَصْدِقائ	friend;friends_[CALIMA]+his;its_[CALIMA]	None	None
<stwlwA	إستولوا	{isotawolaY	ٱِسْتَوْلَى	verb	{isotawol	ٱِسْتَوْل	overpower;capture_[ARAMORPH]+they_<verb>_[ARAMORPH]	None	None
Ely	علي	EalaY	عَلَى	prep	EalaY	عَلَى	on;above_[CALIMA]	None	None
AlEqwd	العقود	Eaqod	عَقْد	noun	Euquwd	عُقُود	the_[CALIMA]+holding;concluding;convening;contract;agreement;contracts;agreements;decade_[CALIMA]	None	None
mnh	منه	min	مِن	prep	min~uh	مِنُّه	from_[CALIMA]	None	None
bAlqwp	بالقوة	quw~ap	قُوَّة	noun	quw~	قُوّ	with;by_+_the_[CALIMA]+power;strength;force;violence;armed_forces;forces_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
bEdmA	بعدما	baEod	بَعْد	noun	baEodamA	بَعْدَما	after_[ARAMORPH]	None	None
hddwh	هددوه	had~ad	هَدَّد	verb	had~ad	هَدَّد	threaten;intimidate;menace_[ARAMORPH]+they_<verb>_it;him_[ARAMORPH]	None	None
bmA'	بماء	mA'	ماء	noun	mA'	ماء	with;by_[CALIMA]+water;waters_[CALIMA]	None	None
AlnAr	النار	nAr	نار	noun	nAr	نار	the_[CALIMA]+fire;shooting;burning;fires_[CALIMA]	None	None
wqtlh	وقتله	qatal	قَتَل	verb	qatal	قَتَل	and_[CALIMA]+kill;be_killed_[CALIMA]+he;it_+_it;him_[CALIMA]	None	None
fslmhA	فسلمها	sal~im	سَلِّم	verb	sal~im	سَلِّم	so;and_[CALIMA]+greet;hand_over;be_faultless;surrender;be_safe_[CALIMA]+you_+_it;them;her_[CALIMA]	None	None
lhm	لهم	li	لِ	prep	luhum	لُهُم	to;him_(it;he_has);them;her_(it;she_has;they_have);for_[CALIMA]	None	None
AvnA'	اثناء	AavonA'	اَثْناء	noun	AavonA'	اَثْناء	meantime;meanwhile;during_[CALIMA]	None	None
syrh	سيره	siyrap	سِيرَة	noun	siyr	سِير	biography;epic;biographies_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
bsyArth	بسيارته	say~Arap	سَيّارَة	noun	say~Ar	سَيّار	with;by_[CALIMA]+car;automobile;vehicle;cars;automobiles;vehicles_[CALIMA]+[fem.sg.]_+_his;its_[CALIMA]	None	None
fy	في	fiy	فِي	prep	fiy	فِي	in_[CALIMA]	None	None
Tryq	طريق	Tariyq	طَرِيق	noun	Tariyq	طَرِيق	road;way;roads;ways;means;methods_[CALIMA]	None	None
mdynp	مدينة	madiynap	مَدِينَة	noun	madiyn	مَدِين	city;cities_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
6	6	6	6	digit	6	6	6	None	None
>ktwbr	أكتوبر	>ukotawbar	أُكْتَوبَر	noun	>ukotawbar	أُكْتَوبَر	TBA_[CALIMA]	None	None
EndmA	عندما	Einod	عِنْد	noun	EinodamA	عِنْدَما	when_[ARAMORPH]	None	None
AEtrDwA	اعترضوا	{iEotaraD	ٱِعْتَرَض	verb	{iEotaraD	ٱِعْتَرَض	object_to;be_opposed_to;be_inserted_in_[ARAMORPH]+they_<verb>_[ARAMORPH]	None	None
Tryqh	طريقه	Tariyqap	طَرِيقَة	noun	Tariyq	طَرِيق	method;procedure;methods;manners_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
bsyArp	بسيارة	say~Arap	سَيّارَة	noun	say~Ar	سَيّار	with;by_[CALIMA]+car;automobile;vehicle;cars;automobiles;vehicles_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
jyb	جيب	jayb	جَيب	noun	jayb	جَيب	pocket;purse;sine;pockets;cavities_[CALIMA]	None	None
wqAm	وقام	qAm	قام	verb	qAm	قام	and_[CALIMA]+undertake;carry_out;rise;stand;get_up;do;be_based_(on)_[CALIMA]+he;it_[CALIMA]	None	None
btHryr	بتحرير	taHoriyr	تَحْرِير	noun	taHoriyr	تَحْرِير	with;by_[CALIMA]+liberation;liberating;editorship;editing_[CALIMA]	None	None
mHDr	محضر	maHoDar	مَحْضَر	noun	maHoDar	مَحْضَر	attendance;report;minutes;reports_[CALIMA]	None	None
fy	في	fiy	فِي	prep	fiy	فِي	in_[CALIMA]	None	None
qsm	قسم	qisom	قِسْم	noun	qisam	قِسَم	portions_[ARAMORPH]	None	None
Al$rTp	الشرطة	$uroTap	شُرْطَة	noun	$uroT	شُرْط	the_[CALIMA]+police_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
bAlwAqEp	بالواقعة	wAqiE	واقِع	noun	wAqiE	واقِع	with;by_+_the_[CALIMA]+fact;reality;actual_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
zmAlk	زمالك	zamAlik	زَمالِك	noun_prop	zamAlik	زَمالِك	Zamalek_[ARAMORPH]	None	None
tY	تى	tiy	تِي	abbrev	tiy	تِي	T._[ARAMORPH]	None	None
fY	فى	fiy	فِي	prep	fiy	فِي	in_[CALIMA]	None	None
hjS	هجص	hajaS	هَجَص	verb	hajaS	هَجَص	mischief;horseplay;nuisance_[CALIMA]+he;it_[CALIMA]	None	None
tY	تى	tiy	تِي	abbrev	tiy	تِي	T._[ARAMORPH]	None	None
fY	فى	fiy	فِي	prep	fiy	فِي	in_[CALIMA]	None	None
lmA	لما	lam~A	لَمّا	conj_sub	lam~A	لَمّا	as;when_[CALIMA]	None	None
Asm	اسم	Aisom	اِسْم	noun	Aisom	اِسْم	name;names_[CALIMA]	None	None
ly	لي	li	لِ	prep	liy~a	لِيَّ	to;him_(it;he_has);them;her_(it;she_has;they_have);for_[CALIMA]	None	None
ly	لي	li	لِ	prep	liy~a	لِيَّ	to;him_(it;he_has);them;her_(it;she_has;they_have);for_[CALIMA]	None	None
yktr	يكتر	kav~ar	كَثَّر	verb	kav~ar	كَثَّر	he;it_[CALIMA]+increase_[CALIMA]	None	None
fy	في	fiy	فِي	prep	fiy	فِي	in_[CALIMA]	None	None
Albld	البلد	balad	بَلَد	noun	balad	بَلَد	the_[CALIMA]+country;countries_[CALIMA]	None	None
EndY	عندى	Eanod	عَنْد	noun	Eanod	عَنْد	at;have;with_[CALIMA]+my_[CALIMA]	None	None
bs	بس	bas~	بَسّ	conj	bas~	بَسّ	Rather;even;but;yet;however;but_rather_[CALIMA]	None	None
mAynfE$	ماينفعش	nifiE	نِفِع	verb	nofaE	نْفَع	not_+_he;it_[CALIMA]+be_of_use_[CALIMA]+not_[CALIMA]	None	None
AHThA	احطها	HaT~	حَطّ	verb	HuT~	حُطّ	I_[ARAMORPH]+set_down;lower_[ARAMORPH]+it;them;her_[ARAMORPH]	None	None
fY	فى	fiy	فِي	prep	fiy	فِي	in_[CALIMA]	None	None
AlmntdY	المنتدى	munotadaY	مُنْتَدَى	noun	munotadaY	مُنْتَدَى	the_[CALIMA]+conference;fair;assembly;conferences;fairs;assemblies;assembly_room;gathering_place_[CALIMA]	None	None
AlmSrY	المصرى	maSoriy	مَصْرِي	adj	maSoriy	مَصْرِي	the_[CALIMA]+egyptians;Egyptian_[CALIMA]	None	None
AldnyA	الدنيا	dunoyA	دُنْيا	noun	dunoyA	دُنْيا	the_[CALIMA]+world;worlds_[CALIMA]	None	None
fy	في	fiy	فِي	prep	fiy	فِي	in_[CALIMA]	None	None
yA	يا	yA	يا	part_voc	yA	يا	O;oh_[CALIMA]	None	None
AdyhA	اديها	Aid~aY	اِدَّى	verb	<id~	إِدّ	condemn;borrow;bring;gie;take;give_[CALIMA]+you_+_it;them;her_[CALIMA]	None	None
myp	مية	miy~ap	مِيَّة	noun_num	miy~	مِيّ	hundred;one_hundred_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
tdyk	تديك	Aid~aY	اِدَّى	verb	d~iy	دِّي	you_[CALIMA]+condemn;borrow;bring;gie;take;give_[CALIMA]+you_[CALIMA]	None	None
lzqp	لزقة	lazaq	لَزَق	verb	lazaq	لَزَق	glue;stick_on;paste_on_[CALIMA]+he;it_+_it;him_[CALIMA]	None	None
AdyhA	اديها	Aid~aY	اِدَّى	verb	<id~	إِدّ	condemn;borrow;bring;gie;take;give_[CALIMA]+you_+_it;them;her_[CALIMA]	None	None
hwA	هوا	huw~a	هُوَّ	pron	huw~a	هُوَّ	it;he;an_improper_way;its;the_self_same;emphatic_pronoun_of_the_3rd_person;emphasizing_a_preceding_noun;emphasizing_a_preceding_suffix_[CALIMA]	None	None
tdyk	تديك	Aid~aY	اِدَّى	verb	d~iy	دِّي	you_[CALIMA]+condemn;borrow;bring;gie;take;give_[CALIMA]+you_[CALIMA]	None	None
trAwp	تراوة	tara>~aY	تَرَأَّى	verb	tara>~	تَرَأّ	think;believe_[ARAMORPH]+they_<verb>_it;him_[ARAMORPH]	None	None
$krAF	شكراً	$ukor	شُكْر	noun	$ukor	شُكْر	thankfulness;thanks;thank_you_[CALIMA]+[acc.indef.]_[CALIMA]	None	None
ElY	على	EalaY	عَلَى	prep	EalaY	عَلَى	on;above_[CALIMA]	None	None
Alxbr	الخبر	xabar	خَبَر	noun	xabar	خَبَر	the_[CALIMA]+news;report;reports_[CALIMA]	None	None
w	و	wa	وَ	conj	wa	وَ	and_[CALIMA]	None	None
Alxbr	الخبر	xabar	خَبَر	noun	xabar	خَبَر	the_[CALIMA]+news;report;reports_[CALIMA]	None	None
>Zn	أظن	Zan~	ظَنّ	verb	Zun~	ظُنّ	I_[CALIMA]+think;believe;presume_[CALIMA]	None	None
Anh	انه	<in~	إِنّ	conj_sub	<in~uh	إِنُّه	if_[CALIMA]	None	None
SHyH	صحيح	SaHiyH	صَحِيح	adj	SaHiyH	صَحِيح	true;correct;really;truly;yes;right;healthy;in_good_health_[CALIMA]	None	None
w	و	wa	وَ	conj	wa	وَ	and_[CALIMA]	None	None
bAltwfyq	بالتوفيق	tawfiyq	تَوفِيق	noun	tawfiyq	تَوفِيق	with;by_+_the_[CALIMA]+success;successful_outcome;conformation_[CALIMA]	None	None
lklA	لكلا	kul~	كُلّ	noun_quant	kul~	كُلّ	for;to_[CALIMA]+all;entire;every;whole_[CALIMA]+us_[CALIMA]	None	None
Alfryqyn	الفريقين	fariyq	فَرِيق	noun	fariyq	فَرِيق	the_[ARAMORPH]+team;band_[ARAMORPH]+two_[ARAMORPH]	None	None
w	و	wa	وَ	conj	wa	وَ	and_[CALIMA]	None	None
AHnA	احنا	AiHonA	اِحْنا	pron	AiHonA	اِحْنا	we;us_[CALIMA]	None	None
b<ntZAr	بإنتظار	{inotiZAr	ٱِنْتِظار	noun	{inotiZAr	ٱِنْتِظار	by;with_[ARAMORPH]+waiting;anticipating_[ARAMORPH]	None	None
AxbAr	اخبار	xabar	خَبَر	noun	AaxobAr	اَخْبار	news;report;reports_[CALIMA]	None	None
Adq	ادق	>adaq~	أَدَقّ	adj_comp	>adaq~	أَدَقّ	more;most_accurate;precise_[CALIMA]	None	None
AhlAwy	اهلاوي	>aholAwiy	أَهْلاوِي	noun_prop	>aholAwiy	أَهْلاوِي	Ahlawi_[CALIMA]	None	None
jdyd	جديد	jadiyd	جَدِيد	adj	jadiyd	جَدِيد	new;modern_[CALIMA]	None	None
wllAbd	وللابد	>abad	أَبَد	noun	>abad	أَبَد	and_+_to;for_+_the_[ARAMORPH]+eternity;all_time;forever_[ARAMORPH]	None	None
TbEA	طبعا	TaboE	طَبْع	noun	TaboE	طَبْع	temperament;naturally;of_course;printing_[CALIMA]+[acc.indef.]_[CALIMA]	None	None
tmAm	تمام	tamAm	تَمام	adj	tamAm	تَمام	exact;complete;exactly;completely_[CALIMA]	None	None
jdA	جدا	jid~	جِدّ	noun	jid~	جِدّ	seriousness;earnestness;very;much_[CALIMA]+[acc.indef.]_[CALIMA]	None	None
HtY	حتى	Hat~aY	حَتَّى	part	Hat~aY	حَتَّى	even;including_[CALIMA]	None	None
Am$Y	امشى	ma$aY	مَشَى	verb	Aimo$iy	اِمْشِي	walk;proceed_[CALIMA]+you_[CALIMA]	None	None
kdh	كده	kidah	كِدَه	noun	kidah	كِدَه	this;after_all_that_time;in_this_way;approximately;like_that;as_such;that;like_[CALIMA]	None	None
w$wf	وشوف	$Af	شاف	verb	$uwf	شُوف	and_[CALIMA]+look_[CALIMA]+you_[CALIMA]	None	None
An	ان	<in~	إِنّ	conj_sub	<in~	إِنّ	if_[CALIMA]	None	None
$A'	شاء	$A'	شاء	verb	$A'	شاء	want;desire;wish_[CALIMA]+he;it_[CALIMA]	None	None
Allh	الله	All~ah	اللَّه	noun_prop	All~ah	اللَّه	TBA_[CALIMA]	None	None
Amyr	امير	>amiyr	أَمِير	noun_prop	>amiyr	أَمِير	Amir_[CALIMA]	None	None
Ebd	عبد	Eabod	عَبْد	noun_prop	Eabod	عَبْد	Abd_[CALIMA]	None	None
AlHmyd	الحميد	Hamiyd	حَمِيد	noun_prop	Hamiyd	حَمِيد	the_[CALIMA]+Hameed;Hamid_[CALIMA]	None	None
hykwn	هيكون	kAn	كان	verb	kuwn	كُون	will_+_he;it_[CALIMA]+be;was;were_[CALIMA]	None	None
Dyf	ضيف	Dayf	ضَيف	noun	Dayf	ضَيف	guest;visitor;guests;visitors_[CALIMA]	None	None
$rf	شرف	$araf	شَرَف	noun_prop	$araf	شَرَف	Sharaf_[ARAMORPH]	None	None
fY	فى	fiy	فِي	prep	fiy	فِي	in_[CALIMA]	None	None
AlslAm	السلام	salAm	سَلام	noun	salAm	سَلام	the_[CALIMA]+peace;greeting;salute;salutation;greetings;salutations;anthem;song_[CALIMA]	None	None
Elykm	عليكم	EalaY	عَلَى	prep	Ealaykum	عَلَيكُم	on;above_[CALIMA]	None	None
wrHmh	ورحمه	raHomap	رَحْمَة	noun	raHom	رَحْم	and_[CALIMA]+compassion;mercy_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
Allh	الله	All~ah	اللَّه	noun_prop	All~ah	اللَّه	TBA_[CALIMA]	None	None
wbrkAth	وبركاته	barakap	بَرَكَة	noun	barak	بَرَك	and_[CALIMA]+blessing;blessings_[CALIMA]+[fem.pl.]_+_his;its_[CALIMA]	None	None
klnA	كلنا	kul~	كُلّ	noun_quant	kul~	كُلّ	all;entire;every;whole_[CALIMA]+our_[CALIMA]	None	None
yElm	يعلم	Eilim	عِلِم	verb	Eolam	عْلَم	he;it_[CALIMA]+know;find_out_[CALIMA]	None	None
mA	ما	mA	ما	pron_rel	mA	ما	why;what;which_[CALIMA]	None	None
Hdv	حدث	Hadav	حَدَث	verb	Hadav	حَدَث	happen;take_place_[CALIMA]+he;it_[CALIMA]	None	None
fY	فى	fiy	فِي	prep	fiy	فِي	in_[CALIMA]	None	None
mbArAp	مباراة	mubArAp	مُباراة	noun	mubArAp	مُباراة	match;game;competition;matches;games;competitions_[CALIMA]	None	None
AlAhlY	الاهلى	>aholiy~	أَهْلِيّ	noun_prop	>aholiy~	أَهْلِيّ	the_[CALIMA]+Ahly;Ahli_[ARAMORPH]	None	None
wAltrjY	والترجى	taraj~iy	تَرَجِّي	noun	taraj~iy	تَرَجِّي	and_+_the_[ARAMORPH]+hope;expectation;request_[ARAMORPH]	None	None
mn	من	min	مِن	prep	min	مِن	from_[CALIMA]	None	None
AHdAv	احداث	Hadav	حَدَث	noun	>aHodAv	أَحْداث	incident;event;events_[CALIMA]	None	None
wxASp	وخاصة	xAS~ap	خاصَّة	noun	xAS~	خاصّ	and_[CALIMA]+elite;especially;particularly;characteristic;feature;property;characteristics;features_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
Alm$klp	المشكلة	mu$okilap	مُشْكِلَة	noun	mu$okil	مُشْكِل	the_[CALIMA]+problem;issue;problems;issues;inconveniences_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
AltY	التى	Ail~atiy	اِلَّتِي	pron_rel	Al~atiy	الَّتِي	which;who;whom_[masc.sg.];with;as;to;whom_[fem.sg.];whom_[du.]_[CALIMA]	None	None
Hdvt	حدثت	Had~iv	حَدِّث	verb	Had~iv	حَدِّث	tell;speak;discuss;talk_to;happen;take_place;occur;flow_[CALIMA]+it;they;she_[CALIMA]	None	None
mn	من	min	مِن	prep	min	مِن	from_[CALIMA]	None	None
jmAhyr	جماهير	jumohuwr	جُمْهُور	noun	jamAhiyr	جَماهِير	masses_[ARAMORPH]	None	None
AltrjY	الترجى	taraj~iy	تَرَجِّي	noun_prop	taraj~iy	تَرَجِّي	the_[CALIMA]+Taragi;Taraji_[ARAMORPH]	None	None
wllHq	وللحق	Haq~	حَقّ	noun	Haq~	حَقّ	and_+_to;for_+_the_[ARAMORPH]+truth;right_[ARAMORPH]	None	None
Aqwl	اقول	qAl	قال	verb	quwl	قُول	I_[CALIMA]+said;say;be_said;(for_example)_[CALIMA]	None	None
HtY	حتى	Hat~aY	حَتَّى	part	Hat~aY	حَتَّى	even;including_[CALIMA]	None	None
AlAn	الان	|n	آن	noun	|n	آن	the_[CALIMA]+time;moment_[CALIMA]	None	None
lA	لا	lA	لا	part_neg	lA	لا	no;not;non-_[CALIMA]	None	None
AElm	اعلم	>aEolam	أَعْلَم	adj_comp	>aEolam	أَعْلَم	more;most_knowledgeable_[CALIMA]	None	None
mn	من	min	مِن	prep	min	مِن	from_[CALIMA]	None	None
AlZAlm	الظالم	ZAlim	ظالِم	adj	ZAlim	ظالِم	the_[CALIMA]+oppressive;tyrannical_[CALIMA]	None	None
wmn	ومن	min	مِن	prep	min	مِن	and_[CALIMA]+from_[CALIMA]	None	None
AlmZlwm	المظلوم	maZoluwm	مَظْلُوم	noun	maZoluwm	مَظْلُوم	the_[CALIMA]+victim_of_oppression_or_injustice_[CALIMA]	None	None
wlkn	ولكن	lakin	لَكِن	conj	lakin	لَكِن	and_[CALIMA]+Rather;even;but;yet;however;but_rather_[CALIMA]	None	None
hl	هل	hal	هَل	part_interrog	hal	هَل	do?;is?_[CALIMA]	None	None
h*h	هذه	h`*A	هٰذا	pron_dem	h`*ihi	هٰذِهِ	this;these_[ARAMORPH]	None	None
AlAHdAv	الاحداث	Hadav	حَدَث	noun	>aHodAv	أَحْداث	the_[CALIMA]+incident;event;events_[CALIMA]	None	None
tstHq	تستحق	{isotaHaq~	ٱِسْتَحَقّ	verb	sotaHiq~	سْتَحِقّ	it;they;she_[ARAMORPH]+deserve;merit_[ARAMORPH]	None	None
An	ان	<in~	إِنّ	conj_sub	<in~	إِنّ	if_[CALIMA]	None	None
yqwm	يقوم	qAm	قام	verb	quwm	قُوم	he;it_[CALIMA]+undertake;carry_out;rise;stand;get_up;do;be_based_(on)_[CALIMA]	None	None
EDw	عضو	EuDow	عُضْو	noun	EuDow	عُضْو	member;members;organ;organs_[CALIMA]	None	None
mSrY	مصرى	maSoriy	مَصْرِي	adj	maSoriy	مَصْرِي	egyptians;Egyptian_[CALIMA]	None	None
bktAbp	بكتابة	kitAb	كِتاب	noun	kitAb	كِتاب	with;by_[CALIMA]+book;books_[CALIMA]+his;its_[CALIMA]	None	None
mwDwE	موضوع	mawDuwE	مَوضُوع	noun	mawDuwE	مَوضُوع	subject;theme;issue;subjects;themes;issues_[CALIMA]	None	None
fY	فى	fiy	فِي	prep	fiy	فِي	in_[CALIMA]	None	None
mntdY	منتدى	munotadaY	مُنْتَدَى	noun	munotadaY	مُنْتَدَى	conference;fair;assembly;conferences;fairs;assemblies;assembly_room;gathering_place_[CALIMA]	None	None
kwrp	كورة	kuwrap	كُورَة	noun	kuwr	كُور	small_village_[ARAMORPH]+[fem.sg.]_[ARAMORPH]	None	None
twnsyp	تونسية	tuwnisiy~	تُونِسِيّ	adj	tuwnisiy~	تُونِسِيّ	Tunisian_[ARAMORPH]+its;his_[ARAMORPH]	None	None
yqwl	يقول	qAl	قال	verb	quwl	قُول	he;it_[CALIMA]+said;say;be_said;(for_example)_[CALIMA]	None	None
fyh	فيه	fiy	فِي	prep	fiyh	فِيه	in_[CALIMA]	None	None
Anh	انه	<in~	إِنّ	conj_sub	<in~uh	إِنُّه	if_[CALIMA]	None	None
mE	مع	maEa	مَعَ	noun	maE	مَع	together;something_with;with_something;at;with_[CALIMA]	None	None
AltwAnsp	التوانسة	tuwnisiy~	تُونِسِيّ	noun_prop	tawAnis	تَوانِس	the_[ARAMORPH]+Tunisians_[ARAMORPH]+[fem.sg.]_[ARAMORPH]	None	None
Dd	ضد	Did~	ضِدّ	noun	Did~	ضِدّ	contrary;against;opposed;anti-;counter-;opposites_[CALIMA]	None	None
Al$rTp	الشرطة	$uroTap	شُرْطَة	noun	$uroT	شُرْط	the_[CALIMA]+police_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
AlmSryp	المصرية	maSoriy	مَصْرِي	adj	maSoriy~	مَصْرِيّ	the_[CALIMA]+egyptians;Egyptian_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
wAnh	وانه	<in~	إِنّ	conj_sub	<in~uh	إِنُّه	and_[CALIMA]+if_[CALIMA]	None	None
